Year,Period,Geo_Level,State_ANSI,Commodity_ID,Domain,Value
2008,APR,STATE,17,7,TOTAL,105000000.00
2008,APR,STATE,18,7,TOTAL,540000000.00
2008,APR,STATE,19,7,TOTAL,1180000000.00
2008,APR,STATE,23,7,TOTAL,91000000.00
2008,APR,STATE,24,7,TOTAL,56000000.00
2008,APR,STATE,26,7,TOTAL,221000000.00
2008,APR,STATE,27,7,TOTAL,225000000.00
2008,APR,STATE,28,7,TOTAL,120000000.00
2008,APR,STATE,29,7,TOTAL,167000000.00
2008,APR,STATE,31,7,TOTAL,227000000.00
2008,APR,STATE,36,7,TOTAL,95000000.00
2008,APR,STATE,37,7,TOTAL,256000000.00
2008,APR,STATE,39,7,TOTAL,588000000.00
2008,APR,STATE,41,7,TOTAL,62000000.00
2008,APR,STATE,,7,TOTAL,492000000.00
2008,APR,STATE,42,7,TOTAL,498000000.00
2008,APR,STATE,45,7,TOTAL,97000000.00
2008,APR,STATE,46,7,TOTAL,55000000.00
2008,APR,STATE,48,7,TOTAL,396000000.00
2008,APR,STATE,51,7,TOTAL,61000000.00
2008,APR,STATE,53,7,TOTAL,129000000.00
2008,APR,STATE,55,7,TOTAL,92000000.00
2008,AUG,STATE,1,7,TOTAL,180000000.00
2008,AUG,STATE,5,7,TOTAL,270000000.00
2008,AUG,STATE,6,7,TOTAL,456000000.00
2008,AUG,STATE,8,7,TOTAL,95000000.00
2008,AUG,STATE,9,7,TOTAL,66000000.00
2008,AUG,STATE,12,7,TOTAL,218000000.00
2008,AUG,STATE,13,7,TOTAL,372000000.00
2008,AUG,STATE,15,7,TOTAL,6000000.00
2008,AUG,STATE,17,7,TOTAL,108000000.00
2008,AUG,STATE,18,7,TOTAL,540000000.00
2008,AUG,STATE,19,7,TOTAL,1209000000.00
2008,AUG,STATE,23,7,TOTAL,81000000.00
2008,AUG,STATE,24,7,TOTAL,62000000.00
2008,AUG,STATE,26,7,TOTAL,235000000.00
2008,AUG,STATE,27,7,TOTAL,227000000.00
2008,AUG,STATE,28,7,TOTAL,128000000.00
2008,AUG,STATE,29,7,TOTAL,160000000.00
2008,AUG,STATE,31,7,TOTAL,235000000.00
2008,AUG,STATE,36,7,TOTAL,99000000.00
2008,AUG,STATE,37,7,TOTAL,258000000.00
2008,AUG,STATE,39,7,TOTAL,601000000.00
2008,AUG,STATE,41,7,TOTAL,67000000.00
2008,AUG,STATE,,7,TOTAL,516000000.00
2008,AUG,STATE,42,7,TOTAL,520000000.00
2008,AUG,STATE,45,7,TOTAL,97000000.00
2008,AUG,STATE,46,7,TOTAL,57000000.00
2008,AUG,STATE,48,7,TOTAL,404000000.00
2008,AUG,STATE,51,7,TOTAL,62000000.00
2008,AUG,STATE,53,7,TOTAL,126000000.00
2008,AUG,STATE,55,7,TOTAL,103000000.00
2008,DEC,STATE,1,7,TOTAL,184000000.00
2008,DEC,STATE,5,7,TOTAL,261000000.00
2008,DEC,STATE,6,7,TOTAL,458000000.00
2008,DEC,STATE,8,7,TOTAL,98000000.00
2008,DEC,STATE,9,7,TOTAL,66000000.00
2008,DEC,STATE,12,7,TOTAL,241000000.00
2008,DEC,STATE,13,7,TOTAL,391000000.00
2008,DEC,STATE,15,7,TOTAL,6000000.00
2008,DEC,STATE,17,7,TOTAL,113000000.00
2008,DEC,STATE,18,7,TOTAL,560000000.00
2008,DEC,STATE,19,7,TOTAL,1229000000.00
2008,DEC,STATE,23,7,TOTAL,80000000.00
2008,DEC,STATE,24,7,TOTAL,51000000.00
2008,DEC,STATE,26,7,TOTAL,246000000.00
2008,DEC,STATE,27,7,TOTAL,235000000.00
2008,DEC,STATE,28,7,TOTAL,125000000.00
2008,DEC,STATE,29,7,TOTAL,167000000.00
2008,DEC,STATE,31,7,TOTAL,234000000.00
2008,DEC,STATE,36,7,TOTAL,103000000.00
2008,DEC,STATE,37,7,TOTAL,264000000.00
2008,DEC,STATE,39,7,TOTAL,654000000.00
2008,DEC,STATE,41,7,TOTAL,65000000.00
2008,DEC,STATE,,7,TOTAL,518000000.00
2008,DEC,STATE,42,7,TOTAL,535000000.00
2008,DEC,STATE,45,7,TOTAL,97000000.00
2008,DEC,STATE,46,7,TOTAL,59000000.00
2008,DEC,STATE,48,7,TOTAL,441000000.00
2008,DEC,STATE,51,7,TOTAL,63000000.00
2008,DEC,STATE,53,7,TOTAL,143000000.00
2008,DEC,STATE,55,7,TOTAL,113000000.00
2008,FEB,STATE,1,7,TOTAL,172000000.00
2008,FEB,STATE,5,7,TOTAL,254000000.00
2008,FEB,STATE,6,7,TOTAL,392000000.00
2008,FEB,STATE,8,7,TOTAL,88000000.00
2008,FEB,STATE,9,7,TOTAL,60000000.00
2008,FEB,STATE,12,7,TOTAL,235000000.00
2008,FEB,STATE,13,7,TOTAL,373000000.00
2008,FEB,STATE,15,7,TOTAL,6000000.00
2008,FEB,STATE,17,7,TOTAL,103000000.00
2008,FEB,STATE,18,7,TOTAL,517000000.00
2008,FEB,STATE,19,7,TOTAL,1109000000.00
2008,FEB,STATE,23,7,TOTAL,90000000.00
2008,FEB,STATE,24,7,TOTAL,54000000.00
2008,FEB,STATE,26,7,TOTAL,209000000.00
2008,FEB,STATE,27,7,TOTAL,221000000.00
2008,FEB,STATE,28,7,TOTAL,120000000.00
2008,FEB,STATE,29,7,TOTAL,158000000.00
2008,FEB,STATE,31,7,TOTAL,222000000.00
2008,FEB,STATE,36,7,TOTAL,92000000.00
2008,FEB,STATE,37,7,TOTAL,247000000.00
2008,FEB,STATE,39,7,TOTAL,545000000.00
2008,FEB,STATE,41,7,TOTAL,63000000.00
2008,FEB,STATE,,7,TOTAL,487000000.00
2008,FEB,STATE,42,7,TOTAL,490000000.00
2008,FEB,STATE,45,7,TOTAL,89000000.00
2008,FEB,STATE,46,7,TOTAL,53000000.00
2008,FEB,STATE,48,7,TOTAL,396000000.00
2008,FEB,STATE,51,7,TOTAL,54000000.00
2008,FEB,STATE,53,7,TOTAL,120000000.00
2008,FEB,STATE,55,7,TOTAL,98000000.00
2008,JAN,STATE,1,7,TOTAL,185000000.00
2008,JAN,STATE,5,7,TOTAL,266000000.00
2008,JAN,STATE,6,7,TOTAL,433000000.00
2008,JAN,STATE,8,7,TOTAL,93000000.00
2008,JAN,STATE,9,7,TOTAL,67000000.00
2008,JAN,STATE,12,7,TOTAL,249000000.00
2008,JAN,STATE,13,7,TOTAL,402000000.00
2008,JAN,STATE,15,7,TOTAL,7000000.00
2008,JAN,STATE,17,7,TOTAL,107000000.00
2008,JAN,STATE,18,7,TOTAL,546000000.00
2008,JAN,STATE,19,7,TOTAL,1212000000.00
2008,JAN,STATE,23,7,TOTAL,86000000.00
2008,JAN,STATE,24,7,TOTAL,61000000.00
2008,JAN,STATE,26,7,TOTAL,222000000.00
2008,JAN,STATE,27,7,TOTAL,240000000.00
2008,JAN,STATE,28,7,TOTAL,127000000.00
2008,JAN,STATE,29,7,TOTAL,167000000.00
2008,JAN,STATE,31,7,TOTAL,242000000.00
2008,JAN,STATE,36,7,TOTAL,96000000.00
2008,JAN,STATE,37,7,TOTAL,264000000.00
2008,JAN,STATE,39,7,TOTAL,606000000.00
2008,JAN,STATE,41,7,TOTAL,68000000.00
2008,JAN,STATE,,7,TOTAL,520000000.00
2008,JAN,STATE,42,7,TOTAL,523000000.00
2008,JAN,STATE,45,7,TOTAL,97000000.00
2008,JAN,STATE,46,7,TOTAL,56000000.00
2008,JAN,STATE,48,7,TOTAL,418000000.00
2008,JAN,STATE,51,7,TOTAL,59000000.00
2008,JAN,STATE,53,7,TOTAL,122000000.00
2008,JAN,STATE,55,7,TOTAL,108000000.00
2008,JUL,STATE,1,7,TOTAL,178000000.00
2008,JUL,STATE,5,7,TOTAL,270000000.00
2008,JUL,STATE,6,7,TOTAL,450000000.00
2008,JUL,STATE,8,7,TOTAL,93000000.00
2008,JUL,STATE,9,7,TOTAL,65000000.00
2008,JUL,STATE,12,7,TOTAL,220000000.00
2008,JUL,STATE,13,7,TOTAL,377000000.00
2008,JUL,STATE,15,7,TOTAL,6000000.00
2008,JUL,STATE,17,7,TOTAL,110000000.00
2008,JUL,STATE,18,7,TOTAL,556000000.00
2008,JUL,STATE,19,7,TOTAL,1238000000.00
2008,JUL,STATE,23,7,TOTAL,84000000.00
2008,JUL,STATE,24,7,TOTAL,56000000.00
2008,JUL,STATE,26,7,TOTAL,234000000.00
2008,JUL,STATE,27,7,TOTAL,229000000.00
2008,JUL,STATE,28,7,TOTAL,130000000.00
2008,JUL,STATE,29,7,TOTAL,163000000.00
2008,JUL,STATE,31,7,TOTAL,227000000.00
2008,JUL,STATE,36,7,TOTAL,95000000.00
2008,JUL,STATE,37,7,TOTAL,252000000.00
2008,JUL,STATE,39,7,TOTAL,619000000.00
2008,JUL,STATE,41,7,TOTAL,68000000.00
2008,JUL,STATE,,7,TOTAL,509000000.00
2008,JUL,STATE,42,7,TOTAL,524000000.00
2008,JUL,STATE,45,7,TOTAL,99000000.00
2008,JUL,STATE,46,7,TOTAL,55000000.00
2008,JUL,STATE,48,7,TOTAL,406000000.00
2008,JUL,STATE,51,7,TOTAL,62000000.00
2008,JUL,STATE,53,7,TOTAL,125000000.00
2008,JUL,STATE,55,7,TOTAL,105000000.00
2008,JUN,STATE,1,7,TOTAL,175000000.00
2008,JUN,STATE,5,7,TOTAL,265000000.00
2008,JUN,STATE,6,7,TOTAL,440000000.00
2008,JUN,STATE,8,7,TOTAL,83000000.00
2008,JUN,STATE,9,7,TOTAL,63000000.00
2008,JUN,STATE,12,7,TOTAL,221000000.00
2008,JUN,STATE,13,7,TOTAL,367000000.00
2008,JUN,STATE,15,7,TOTAL,6000000.00
2008,JUN,STATE,17,7,TOTAL,105000000.00
2008,JUN,STATE,18,7,TOTAL,544000000.00
2008,JUN,STATE,19,7,TOTAL,1204000000.00
2008,JUN,STATE,23,7,TOTAL,86000000.00
2008,JUN,STATE,24,7,TOTAL,50000000.00
2008,JUN,STATE,26,7,TOTAL,219000000.00
2008,JUN,STATE,27,7,TOTAL,226000000.00
2008,JUN,STATE,28,7,TOTAL,125000000.00
2008,JUN,STATE,29,7,TOTAL,160000000.00
2008,JUN,STATE,31,7,TOTAL,221000000.00
2008,JUN,STATE,36,7,TOTAL,94000000.00
2008,JUN,STATE,37,7,TOTAL,247000000.00
2008,JUN,STATE,39,7,TOTAL,581000000.00
2008,JUN,STATE,41,7,TOTAL,62000000.00
2008,JUN,STATE,,7,TOTAL,490000000.00
2008,JUN,STATE,42,7,TOTAL,509000000.00
2008,JUN,STATE,45,7,TOTAL,94000000.00
2008,JUN,STATE,46,7,TOTAL,56000000.00
2008,JUN,STATE,48,7,TOTAL,393000000.00
2008,JUN,STATE,51,7,TOTAL,62000000.00
2008,JUN,STATE,53,7,TOTAL,125000000.00
2008,JUN,STATE,55,7,TOTAL,99000000.00
2008,MAR,STATE,1,7,TOTAL,183000000.00
2008,MAR,STATE,5,7,TOTAL,278000000.00
2008,MAR,STATE,6,7,TOTAL,436000000.00
2008,MAR,STATE,8,7,TOTAL,96000000.00
2008,MAR,STATE,9,7,TOTAL,66000000.00
2008,MAR,STATE,12,7,TOTAL,243000000.00
2008,MAR,STATE,13,7,TOTAL,400000000.00
2008,MAR,STATE,15,7,TOTAL,7000000.00
2008,MAR,STATE,17,7,TOTAL,111000000.00
2008,MAR,STATE,18,7,TOTAL,563000000.00
2008,MAR,STATE,19,7,TOTAL,1194000000.00
2008,MAR,STATE,23,7,TOTAL,97000000.00
2008,MAR,STATE,24,7,TOTAL,56000000.00
2008,MAR,STATE,26,7,TOTAL,231000000.00
2008,MAR,STATE,27,7,TOTAL,231000000.00
2008,MAR,STATE,28,7,TOTAL,127000000.00
2008,MAR,STATE,29,7,TOTAL,172000000.00
2008,MAR,STATE,31,7,TOTAL,233000000.00
2008,MAR,STATE,36,7,TOTAL,98000000.00
2008,MAR,STATE,37,7,TOTAL,267000000.00
2008,MAR,STATE,39,7,TOTAL,610000000.00
2008,MAR,STATE,41,7,TOTAL,66000000.00
2008,MAR,STATE,,7,TOTAL,515000000.00
2008,MAR,STATE,42,7,TOTAL,524000000.00
2008,MAR,STATE,45,7,TOTAL,98000000.00
2008,MAR,STATE,46,7,TOTAL,57000000.00
2008,MAR,STATE,48,7,TOTAL,426000000.00
2008,MAR,STATE,51,7,TOTAL,62000000.00
2008,MAR,STATE,53,7,TOTAL,131000000.00
2008,MAR,STATE,55,7,TOTAL,100000000.00
2008,MARKETING YEAR,STATE,1,7,TOTAL,2150000000.00
2008,MARKETING YEAR,STATE,5,7,TOTAL,3198000000.00
2008,MARKETING YEAR,STATE,6,7,TOTAL,5271000000.00
2008,MARKETING YEAR,STATE,8,7,TOTAL,1090000000.00
2008,MARKETING YEAR,STATE,9,7,TOTAL,780000000.00
2008,MARKETING YEAR,STATE,12,7,TOTAL,2749000000.00
2008,MARKETING YEAR,STATE,13,7,TOTAL,4576000000.00
2008,MARKETING YEAR,STATE,15,7,TOTAL,73300000.00
2008,MARKETING YEAR,STATE,17,7,TOTAL,1309000000.00
2008,MARKETING YEAR,STATE,18,7,TOTAL,6523000000.00
2008,MARKETING YEAR,STATE,19,7,TOTAL,14407000000.00
2008,MARKETING YEAR,STATE,21,7,TOTAL,1140000000.00
2008,MARKETING YEAR,STATE,22,7,TOTAL,479000000.00
2008,MARKETING YEAR,STATE,23,7,TOTAL,1028000000.00
2008,MARKETING YEAR,STATE,24,7,TOTAL,666000000.00
2008,MARKETING YEAR,STATE,25,7,TOTAL,36000000.00
2008,MARKETING YEAR,STATE,26,7,TOTAL,2732000000.00
2008,MARKETING YEAR,STATE,27,7,TOTAL,2767000000.00
2008,MARKETING YEAR,STATE,28,7,TOTAL,1511000000.00
2008,MARKETING YEAR,STATE,29,7,TOTAL,1947000000.00
2008,MARKETING YEAR,STATE,30,7,TOTAL,115000000.00
2008,MARKETING YEAR,STATE,31,7,TOTAL,2777000000.00
2008,MARKETING YEAR,STATE,36,7,TOTAL,1167000000.00
2008,MARKETING YEAR,STATE,37,7,TOTAL,3063000000.00
2008,MARKETING YEAR,STATE,39,7,TOTAL,7168000000.00
2008,MARKETING YEAR,STATE,40,7,TOTAL,774000000.00
2008,MARKETING YEAR,STATE,41,7,TOTAL,769000000.00
2008,MARKETING YEAR,STATE,,7,TOTAL,1951000000.00
2008,MARKETING YEAR,STATE,42,7,TOTAL,6189000000.00
2008,MARKETING YEAR,STATE,45,7,TOTAL,1143000000.00
2008,MARKETING YEAR,STATE,46,7,TOTAL,691000000.00
2008,MARKETING YEAR,STATE,47,7,TOTAL,351000000.00
2008,MARKETING YEAR,STATE,48,7,TOTAL,4954000000.00
2008,MARKETING YEAR,STATE,49,7,TOTAL,914000000.00
2008,MARKETING YEAR,STATE,50,7,TOTAL,55000000.00
2008,MARKETING YEAR,STATE,51,7,TOTAL,726000000.00
2008,MARKETING YEAR,STATE,53,7,TOTAL,1533000000.00
2008,MARKETING YEAR,STATE,54,7,TOTAL,246000000.00
2008,MARKETING YEAR,STATE,55,7,TOTAL,1220000000.00
2008,MARKETING YEAR,STATE,56,7,TOTAL,2400000.00
2008,MAY,STATE,1,7,TOTAL,183000000.00
2008,MAY,STATE,5,7,TOTAL,274000000.00
2008,MAY,STATE,6,7,TOTAL,445000000.00
2008,MAY,STATE,8,7,TOTAL,89000000.00
2008,MAY,STATE,9,7,TOTAL,66000000.00
2008,MAY,STATE,12,7,TOTAL,230000000.00
2008,MAY,STATE,13,7,TOTAL,378000000.00
2008,MAY,STATE,15,7,TOTAL,6000000.00
2008,MAY,STATE,17,7,TOTAL,107000000.00
2008,MAY,STATE,18,7,TOTAL,554000000.00
2008,MAY,STATE,19,7,TOTAL,1229000000.00
2008,MAY,STATE,23,7,TOTAL,90000000.00
2008,MAY,STATE,24,7,TOTAL,54000000.00
2008,MAY,STATE,26,7,TOTAL,223000000.00
2008,MAY,STATE,27,7,TOTAL,237000000.00
2008,MAY,STATE,28,7,TOTAL,125000000.00
2008,MAY,STATE,29,7,TOTAL,167000000.00
2008,MAY,STATE,31,7,TOTAL,236000000.00
2008,MAY,STATE,36,7,TOTAL,100000000.00
2008,MAY,STATE,37,7,TOTAL,262000000.00
2008,MAY,STATE,39,7,TOTAL,584000000.00
2008,MAY,STATE,41,7,TOTAL,61000000.00
2008,MAY,STATE,,7,TOTAL,505000000.00
2008,MAY,STATE,42,7,TOTAL,515000000.00
2008,MAY,STATE,45,7,TOTAL,98000000.00
2008,MAY,STATE,46,7,TOTAL,59000000.00
2008,MAY,STATE,48,7,TOTAL,401000000.00
2008,MAY,STATE,51,7,TOTAL,64000000.00
2008,MAY,STATE,53,7,TOTAL,133000000.00
2008,MAY,STATE,55,7,TOTAL,96000000.00
2008,NOV,STATE,1,7,TOTAL,176000000.00
2008,NOV,STATE,5,7,TOTAL,252000000.00
2008,NOV,STATE,6,7,TOTAL,443000000.00
2008,NOV,STATE,8,7,TOTAL,91000000.00
2008,NOV,STATE,9,7,TOTAL,62000000.00
2008,NOV,STATE,12,7,TOTAL,231000000.00
2008,NOV,STATE,13,7,TOTAL,380000000.00
2008,NOV,STATE,15,7,TOTAL,6000000.00
2008,NOV,STATE,17,7,TOTAL,117000000.00
2008,NOV,STATE,18,7,TOTAL,531000000.00
2008,NOV,STATE,19,7,TOTAL,1204000000.00
2008,NOV,STATE,23,7,TOTAL,79000000.00
2008,NOV,STATE,24,7,TOTAL,50000000.00
2008,NOV,STATE,26,7,TOTAL,239000000.00
2008,NOV,STATE,27,7,TOTAL,227000000.00
2008,NOV,STATE,28,7,TOTAL,127000000.00
2008,NOV,STATE,29,7,TOTAL,152000000.00
2008,NOV,STATE,31,7,TOTAL,221000000.00
2008,NOV,STATE,36,7,TOTAL,101000000.00
2008,NOV,STATE,37,7,TOTAL,255000000.00
2008,NOV,STATE,39,7,TOTAL,603000000.00
2008,NOV,STATE,41,7,TOTAL,61000000.00
2008,NOV,STATE,,7,TOTAL,497000000.00
2008,NOV,STATE,42,7,TOTAL,516000000.00
2008,NOV,STATE,45,7,TOTAL,93000000.00
2008,NOV,STATE,46,7,TOTAL,60000000.00
2008,NOV,STATE,48,7,TOTAL,437000000.00
2008,NOV,STATE,51,7,TOTAL,58000000.00
2008,NOV,STATE,53,7,TOTAL,134000000.00
2008,NOV,STATE,55,7,TOTAL,107000000.00
2008,OCT,STATE,1,7,TOTAL,181000000.00
2008,OCT,STATE,5,7,TOTAL,266000000.00
2008,OCT,STATE,6,7,TOTAL,447000000.00
2008,OCT,STATE,8,7,TOTAL,91000000.00
2008,OCT,STATE,9,7,TOTAL,63000000.00
2008,OCT,STATE,12,7,TOTAL,223000000.00
2008,OCT,STATE,13,7,TOTAL,383000000.00
2008,OCT,STATE,15,7,TOTAL,6000000.00
2008,OCT,STATE,17,7,TOTAL,115000000.00
2008,OCT,STATE,18,7,TOTAL,543000000.00
2008,OCT,STATE,19,7,TOTAL,1238000000.00
2008,OCT,STATE,23,7,TOTAL,83000000.00
2008,OCT,STATE,24,7,TOTAL,52000000.00
2008,OCT,STATE,26,7,TOTAL,242000000.00
2008,OCT,STATE,27,7,TOTAL,236000000.00
2008,OCT,STATE,28,7,TOTAL,129000000.00
2008,OCT,STATE,29,7,TOTAL,159000000.00
2008,OCT,STATE,31,7,TOTAL,233000000.00
2008,OCT,STATE,36,7,TOTAL,101000000.00
2008,OCT,STATE,37,7,TOTAL,249000000.00
2008,OCT,STATE,39,7,TOTAL,615000000.00
2008,OCT,STATE,41,7,TOTAL,61000000.00
2008,OCT,STATE,,7,TOTAL,506000000.00
2008,OCT,STATE,42,7,TOTAL,528000000.00
2008,OCT,STATE,45,7,TOTAL,92000000.00
2008,OCT,STATE,46,7,TOTAL,62000000.00
2008,OCT,STATE,48,7,TOTAL,439000000.00
2008,OCT,STATE,51,7,TOTAL,59000000.00
2008,OCT,STATE,53,7,TOTAL,137000000.00
2008,OCT,STATE,55,7,TOTAL,104000000.00
2008,SEP,STATE,1,7,TOTAL,176000000.00
2008,SEP,STATE,5,7,TOTAL,264000000.00
2008,SEP,STATE,6,7,TOTAL,440000000.00
2008,SEP,STATE,8,7,TOTAL,88000000.00
2008,SEP,STATE,9,7,TOTAL,64000000.00
2008,SEP,STATE,12,7,TOTAL,209000000.00
2008,SEP,STATE,13,7,TOTAL,360000000.00
2008,SEP,STATE,15,7,TOTAL,6000000.00
2008,SEP,STATE,17,7,TOTAL,106000000.00
2008,SEP,STATE,18,7,TOTAL,527000000.00
2008,SEP,STATE,19,7,TOTAL,1175000000.00
2008,SEP,STATE,23,7,TOTAL,81000000.00
2008,SEP,STATE,24,7,TOTAL,55000000.00
2008,SEP,STATE,26,7,TOTAL,229000000.00
2008,SEP,STATE,27,7,TOTAL,225000000.00
2008,SEP,STATE,28,7,TOTAL,123000000.00
2008,SEP,STATE,29,7,TOTAL,159000000.00
2008,SEP,STATE,31,7,TOTAL,236000000.00
2008,SEP,STATE,36,7,TOTAL,98000000.00
2008,SEP,STATE,37,7,TOTAL,242000000.00
2008,SEP,STATE,39,7,TOTAL,589000000.00
2008,SEP,STATE,41,7,TOTAL,62000000.00
2008,SEP,STATE,,7,TOTAL,497000000.00
2008,SEP,STATE,42,7,TOTAL,507000000.00
2008,SEP,STATE,45,7,TOTAL,89000000.00
2008,SEP,STATE,46,7,TOTAL,58000000.00
2008,SEP,STATE,48,7,TOTAL,402000000.00
2008,SEP,STATE,51,7,TOTAL,58000000.00
2008,SEP,STATE,53,7,TOTAL,128000000.00
2008,SEP,STATE,55,7,TOTAL,97000000.00
2007,DEC,STATE,1,7,TOTAL,185000000.00
2007,DEC,STATE,5,7,TOTAL,276000000.00
2007,DEC,STATE,6,7,TOTAL,464000000.00
2007,DEC,STATE,8,7,TOTAL,92000000.00
2007,DEC,STATE,9,7,TOTAL,71000000.00
2007,DEC,STATE,12,7,TOTAL,249000000.00
2007,DEC,STATE,13,7,TOTAL,409000000.00
2007,DEC,STATE,15,7,TOTAL,6000000.00
2007,DEC,STATE,17,7,TOTAL,115000000.00
2007,DEC,STATE,18,7,TOTAL,562000000.00
2007,DEC,STATE,19,7,TOTAL,1215000000.00
2007,DEC,STATE,23,7,TOTAL,80000000.00
2007,DEC,STATE,24,7,TOTAL,60000000.00
2007,DEC,STATE,26,7,TOTAL,228000000.00
2007,DEC,STATE,27,7,TOTAL,243000000.00
2007,DEC,STATE,28,7,TOTAL,130000000.00
2007,DEC,STATE,29,7,TOTAL,163000000.00
2007,DEC,STATE,31,7,TOTAL,244000000.00
2007,DEC,STATE,36,7,TOTAL,98000000.00
2007,DEC,STATE,37,7,TOTAL,264000000.00
2007,DEC,STATE,39,7,TOTAL,627000000.00
2007,DEC,STATE,41,7,TOTAL,68000000.00
2007,DEC,STATE,,7,TOTAL,527000000.00
2007,DEC,STATE,42,7,TOTAL,535000000.00
2007,DEC,STATE,45,7,TOTAL,100000000.00
2007,DEC,STATE,46,7,TOTAL,63000000.00
2007,DEC,STATE,48,7,TOTAL,436000000.00
2007,DEC,STATE,51,7,TOTAL,65000000.00
2007,DEC,STATE,53,7,TOTAL,123000000.00
2007,DEC,STATE,55,7,TOTAL,111000000.00
2006,YEAR,STATE,1,7,TOTAL,2131000000.00
2006,YEAR,STATE,15,7,TOTAL,98300000.00
2006,YEAR,STATE,27,7,TOTAL,2940000000.00
2006,YEAR,STATE,42,7,TOTAL,6687000000.00
2006,YEAR,STATE,45,7,TOTAL,1280000000.00
2006,YEAR,STATE,48,7,TOTAL,5039000000.00
2005,YEAR,STATE,1,7,TOTAL,2071000000.00
2005,YEAR,STATE,15,7,TOTAL,114500000.00
2005,YEAR,STATE,27,7,TOTAL,2985000000.00
2005,YEAR,STATE,42,7,TOTAL,6608000000.00
2005,YEAR,STATE,45,7,TOTAL,1289000000.00
2005,YEAR,STATE,48,7,TOTAL,4760000000.00
2004,YEAR,STATE,15,7,TOTAL,118500000.00
2004,YEAR,STATE,27,7,TOTAL,2927000000.00
2004,YEAR,STATE,42,7,TOTAL,6585000000.00
2004,YEAR,STATE,45,7,TOTAL,1351000000.00
2004,YEAR,STATE,48,7,TOTAL,4825000000.00
2003,YEAR,STATE,1,7,TOTAL,2190000000.00
2003,YEAR,STATE,15,7,TOTAL,117200000.00
2003,YEAR,STATE,27,7,TOTAL,3028000000.00
2003,YEAR,STATE,42,7,TOTAL,6754000000.00
2003,YEAR,STATE,45,7,TOTAL,1373000000.00
2003,YEAR,STATE,48,7,TOTAL,4747000000.00
2002,YEAR,STATE,1,7,TOTAL,2281000000.00
2002,YEAR,STATE,15,7,TOTAL,117500000.00
2002,YEAR,STATE,27,7,TOTAL,3159000000.00
2002,YEAR,STATE,42,7,TOTAL,6520000000.00
2002,YEAR,STATE,45,7,TOTAL,1380000000.00
2002,YEAR,STATE,48,7,TOTAL,4774000000.00
2001,YEAR,STATE,15,7,TOTAL,129400000.00
2001,YEAR,STATE,27,7,TOTAL,3112000000.00
2001,YEAR,STATE,42,7,TOTAL,6662000000.00
2001,YEAR,STATE,45,7,TOTAL,1416000000.00
2001,YEAR,STATE,48,7,TOTAL,4734000000.00
2000,YEAR,STATE,1,7,TOTAL,2378000000.00
2000,YEAR,STATE,15,7,TOTAL,142900000.00
2000,YEAR,STATE,20,7,TOTAL,416000000.00
2000,YEAR,STATE,27,7,TOTAL,3271000000.00
2000,YEAR,STATE,42,7,TOTAL,6313000000.00
2000,YEAR,STATE,45,7,TOTAL,1245000000.00
2000,YEAR,STATE,48,7,TOTAL,4423000000.00
1999,YEAR,STATE,1,7,TOTAL,2450000000.00
1999,YEAR,STATE,15,7,TOTAL,149000000.00
1999,YEAR,STATE,20,7,TOTAL,387000000.00
1999,YEAR,STATE,27,7,TOTAL,3138000000.00
1999,YEAR,STATE,42,7,TOTAL,6135000000.00
1999,YEAR,STATE,45,7,TOTAL,1215000000.00
1999,YEAR,STATE,48,7,TOTAL,4413000000.00
1998,YEAR,STATE,1,7,TOTAL,2507000000.00
1998,YEAR,STATE,15,7,TOTAL,156000000.00
1998,YEAR,STATE,20,7,TOTAL,392000000.00
1998,YEAR,STATE,27,7,TOTAL,3152000000.00
1998,YEAR,STATE,42,7,TOTAL,5983000000.00
1998,YEAR,STATE,45,7,TOTAL,1189000000.00
1998,YEAR,STATE,48,7,TOTAL,4257000000.00
1997,YEAR,STATE,1,7,TOTAL,2499000000.00
1997,YEAR,STATE,15,7,TOTAL,172000000.00
1997,YEAR,STATE,20,7,TOTAL,323000000.00
1997,YEAR,STATE,27,7,TOTAL,2957000000.00
1997,YEAR,STATE,42,7,TOTAL,5900000000.00
1997,YEAR,STATE,45,7,TOTAL,1228000000.00
1997,YEAR,STATE,48,7,TOTAL,4186000000.00
1996,YEAR,STATE,1,7,TOTAL,2481000000.00
1996,YEAR,STATE,15,7,TOTAL,180100000.00
1996,YEAR,STATE,20,7,TOTAL,315000000.00
1996,YEAR,STATE,27,7,TOTAL,3087000000.00
1996,YEAR,STATE,42,7,TOTAL,5640000000.00
1996,YEAR,STATE,45,7,TOTAL,1224000000.00
1996,YEAR,STATE,48,7,TOTAL,3986000000.00
1995,YEAR,STATE,1,7,TOTAL,2703000000.00
1995,YEAR,STATE,15,7,TOTAL,186000000.00
1995,YEAR,STATE,20,7,TOTAL,325000000.00
1995,YEAR,STATE,27,7,TOTAL,2823000000.00
1995,YEAR,STATE,42,7,TOTAL,5661000000.00
1995,YEAR,STATE,45,7,TOTAL,1289000000.00
1995,YEAR,STATE,48,7,TOTAL,3922000000.00
1994,YEAR,STATE,1,7,TOTAL,2733000000.00
1994,YEAR,STATE,15,7,TOTAL,195000000.00
1994,YEAR,STATE,20,7,TOTAL,352000000.00
1994,YEAR,STATE,27,7,TOTAL,2669000000.00
1994,YEAR,STATE,42,7,TOTAL,5597000000.00
